response,id,wc,zwp,wi,dtj,bnf,qh,ent,sci,ypz,bw,tdt,sb,ox,xt,np,ku,is
N,514902,d,N,gmz,3.31662,J,1.79881489056902,A,1.38510148888885,11,0.37417,zp,s2,jl,ntb,j,x,2.3543
N,186816,b,R,gmz,3.60555,J,1.90415503034119,A,1.31622766611865,9,0.4,zp,s2,jl,fcc,k,w,6.7136
N,457468,d,N,gmz,3.60555,L,1.79886176410006,A,1.30199062390163,4,0.31623,zp,s2,bf,ntb,j,z,7.6555
N,230,d,N,gmz,3.74166,L,2.06358400782606,B,1.38729733592172,9,0.4,zp,s2,fy,ntb,j,x,0.95854
N,98938,b,R,gmz,3,K,1.6645972850537,A,1.39434023408806,14,0.31623,sm,s2,bf,ntb,j,v,1.9344
N,333871,b,S,gmz,3,K,1.66473221512264,B,1.38871130920176,11,0.31623,zp,s2,fy,fcc,j,y,2.4006
N,38201,b,O,gmz,3,K,1.6118911740733,A,1.34728008950155,14,0.31623,kc,s2,fy,ntb,j,z,4.2203
N,498175,b,R,gmz,3.74166,L,1.91615918826056,A,1.37081322956934,1,0.4,zp,s2,jl,ntb,j,x,2.4181
Y,350587,e,N,gmz,3.31662,I,1.8405112028112,A,1.39623401386159,1,0.4,zp,s3,jl,fcc,j,y,1.2422
N,330008,d,N,gmz,3,I,1.86768684965343,A,1.44159567032967,6,0.44721,sm,s2,bf,ntb,j,z,3.0721
N,540189,b,R,gmz,3,K,1.72833400301717,A,1.3814440608284,1,0.37417,sm,s2,jl,fcc,j,z,2.983
N,157774,d,T,gmz,3,K,1.70278948380194,A,1.32047615053723,6,0.37417,zp,s2,jl,ntb,k,y,1.503
N,455471,d,N,gmz,1.73205,J,1.53101267603658,A,1.35566355049055,14,0.31606,kc,s2,fy,fcc,j,z,3.8609
N,89986,d,R,gmz,2.44949,K,1.66681228340875,A,1.44900160545465,1,0.4238,zp,s2,jl,ntb,j,y,3.6267
Y,290044,b,Q,gmz,3.4641,K,1.65870395891914,A,1.37484085540884,4,0.31623,kv,s2,bf,ntb,j,y,0.97687
N,440911,b,O,gmz,3.16228,J,1.93983569814665,B,1.3820899516901,10,0.38729,zp,s2,bf,ntb,k,x,5.7555
N,489058,e,N,gmz,1,K,1.52616940589588,B,1.3820899516901,14,0.39975,kc,s5,fy,ntb,j,y,1.5285
N,365739,d,R,gmz,3,K,1.77419963013377,A,1.37081322956934,4,0.4,zp,s2,ix,fcc,j,y,3.8174
N,68488,d,N,gmz,3.31662,K,1.74352887039642,A,1.39269230587691,7,0.37417,zp,s2,fy,dgk,j,z,2.8078
N,572544,d,R,gmz,3.74166,K,1.94483164466923,A,1.3144898964937,0,0.4,sm,s2,bf,ntb,j,z,0.82895
N,77455,d,R,gmz,3,H,1.69667313290267,A,1.39077471069573,6,0.37417,zp,s2,bf,fcc,j,x,3.7482
N,80862,b,S,gmz,3,K,1.66266599059198,A,1.39434023408806,4,0.4,sm,s2,bf,ntb,j,v,3.9055
Y,590975,d,N,gmz,2.82843,M,1.89999229054705,A,1.34206007278937,10,0.42427,sm,s2,fy,ntb,j,u,2.6785
Y,572895,b,S,gmz,2.64575,J,1.59678258282113,A,1.36194822530906,1,0.31623,kc,s2,fy,ntb,j,v,4.7343
N,58665,d,N,gmz,3.16228,J,1.71261583490085,A,1.39077471069573,6,0.37417,zp,s2,bf,dgk,k,y,1.8099
N,530874,d,T,gmz,2,J,1.46164826941516,A,1.30413344061904,1,0.31606,kc,s2,fy,ntb,j,z,0.95125
N,560837,d,R,gmz,3.60555,K,1.99612834962017,A,1.40866016074563,10,0.38729,sm,s2,fy,ntb,j,y,2.7099
N,130881,b,R,gnq,3.60555,K,2.20392605882949,A,1.49498434593149,11,0.4899,sm,s2,jl,ntb,k,y,2.7432
N,486408,d,N,gmz,3.31662,L,1.67251936520557,B,1.30330576054873,11,0.31623,sm,s2,fy,ntb,j,y,1.063
N,149382,d,R,gmz,3.60555,I,1.81344811587911,A,1.37457258709298,0,0.31623,zp,s2,fy,ntb,j,x,0.086358
Y,578743,d,N,gmz,2,J,1.6652879941437,A,1.38078219826241,10,0.37417,zp,s2,jl,mrm,j,x,0.48583
N,564963,d,N,gmz,3.74166,I,1.84908409387,B,1.31031525250543,0,0.31623,zp,s2,bf,ntb,j,z,1.1479
N,215000,d,R,gmz,2.82843,M,1.59656248773948,A,1.3615241081238,0,0.31623,kc,s2,fy,ntb,j,z,0.31524
Y,180180,d,N,gmz,3.74166,L,2.13934131480799,A,1.33615295852196,10,0.38729,sm,s2,jl,ntb,k,z,0.93241
N,395779,d,N,gmz,3.60555,I,1.90697221571884,A,1.32877648775273,0,0.4,zp,s2,jl,ntb,j,z,0.45792
Y,464949,c,N,gmz,3.74166,J,2.23466182258957,A,1.35972083649408,10,0.44721,sm,s2,jl,fcc,k,z,2.2162
N,562158,d,R,gmz,3.4641,K,1.72038113600493,A,1.2991624511028,1,0.31623,zp,s2,jl,ntb,j,z,1.7408
N,307842,d,R,gmz,3.4641,I,1.88524957246399,B,1.32756001071069,11,0.37417,sm,s2,fy,ntb,j,t,3.8291
N,182085,b,S,gmz,3.60555,J,1.78670918414628,A,1.43011538555339,11,0.37417,kv,s2,bf,ntb,k,z,2.5887
Y,21913,b,Y,gmz,0,I,1.43474244023538,A,1.38248863167773,1,0.31528,zp,s2,bf,fcc,j,u,3.5907
N,509572,b,Q,gnq,2.82843,M,1.60646241139069,B,1.39077471069573,6,0.37417,kc,s2,fy,dgk,j,v,8.0287
Y,178794,b,R,gmz,3.60555,H,2.15927447532762,A,1.32557493861855,15,0.44721,sm,s2,bf,ntb,k,x,3.1966
N,306967,b,S,gmz,2.23607,J,1.61497499045874,B,1.37442912332471,0,0.31606,kc,s2,ix,ntb,k,z,1.8952
Y,241669,d,P,gmz,2.82843,M,1.64754526025221,A,1.40249206392699,1,0.36056,kv,s2,bf,ntb,j,x,2.6069
N,63053,b,S,gmz,2.44949,J,1.61550936647088,A,1.40249206392699,6,0.4,zp,s2,fy,ntb,j,x,0.37651
Y,255261,d,P,gmz,3,K,1.69195357969023,A,1.32786321875079,7,0.37417,zp,s2,bf,ntb,j,t,2.684
Y,563202,b,U,gmz,3,J,1.59219798338994,A,1.35832092073752,11,0.31623,kc,s2,bf,fcc,j,w,5.8628
N,283347,b,S,gmz,3.60555,L,1.78993082505691,A,1.3710870878928,4,0.31623,sm,s2,jl,fcc,k,z,0.90742
N,285763,d,N,gmz,3.16228,J,1.77887715198493,B,1.33392399651454,11,0.37417,kv,s2,ix,ntb,j,z,2.8348
N,360323,d,N,gmz,3.60555,K,1.72271241154198,A,1.2898238725474,1,0.31623,zp,s2,fy,fcc,j,z,0.11743
N,130563,d,T,gmz,3.31662,L,1.78335763738464,A,1.30033895202699,0,0.4,zp,s2,jl,fcc,k,v,0.64626
Y,29468,b,N,gnq,2.23607,I,1.54014492201397,A,1.37946391869782,4,0.31606,kc,s2,bf,dgk,j,y,2.462
N,521350,b,S,gmz,0,J,1.42206047329051,A,1.36262601095598,11,0.3156,kc,s6,jl,ntb,j,y,0.27824
Y,272634,c,R,gnq,3,M,2.07021602840423,A,1.42837039012046,11,0.4899,zp,s2,bf,fcc,k,x,2.4857
N,401862,d,N,gmz,3.60555,K,2.50488929348944,A,1.39077471069573,11,0.52914,sm,s2,bf,ntb,k,u,1.0442
Y,148106,d,P,gnq,3.74166,K,1.93292513908676,A,1.32877648775273,0,0.4,zp,s2,jl,ntb,k,z,0.55593
N,507072,d,N,gmz,3.60555,J,1.94542022393488,A,1.42308450702091,0,0.4,kv,s2,ix,ntb,j,w,1.92
N,326068,d,N,gmz,3.16228,K,1.9840826278002,A,1.34206007278937,10,0.42427,sm,s2,bf,ntb,j,t,5.154
Y,102434,d,P,gmz,3.60555,M,2.00749388306474,A,1.34669419172003,4,0.4,zp,s2,jl,fcc,k,w,7.0872
N,320065,b,O,gmz,3.60555,I,1.79228302958405,A,1.37549201350223,0,0.31623,sm,s2,jl,ntb,j,z,4.2574
N,63519,b,O,gmz,3.4641,J,1.84153791248299,A,1.37802670489835,0,0.4,sm,s2,fy,ntb,j,y,0.3368
N,163107,d,S,gmz,3.74166,J,1.85355644595807,A,1.37946391869782,11,0.31623,zp,s2,fy,ntb,j,z,8.5587
N,475501,e,N,gmz,0,J,1.47089772672224,A,1.36674822318066,11,0.39975,zp,s2,bf,ntb,j,v,3.423
N,101471,d,R,gmz,3.4641,J,1.68423305236296,A,1.3615241081238,0,0.31623,zp,s2,bf,ntb,j,z,0.14937
Y,40725,d,R,gmz,3.31662,J,1.67356284118897,A,1.3615241081238,0,0.31623,zp,s6,bf,ntb,j,y,7.8975
Y,583825,b,U,gmz,3.60555,L,1.97324797681074,A,1.40743630513983,1,0.4,sm,s2,bf,fcc,k,w,4.5542
N,4338,d,R,gmz,3.74166,L,1.84473954171827,A,1.31031525250543,0,0.31623,zp,s2,fy,ntb,k,z,0.28517
N,582595,d,R,gmz,3.16228,K,1.70749588286129,A,1.3814440608284,1,0.31623,sm,s2,jl,ntb,j,y,0.7712
Y,535048,a,Z,gmz,3.60555,J,2.18612710022158,A,1.41352288115345,1,0.47958,sm,s1,fy,gcn,j,x,1.6231
N,340907,d,R,gmz,3.16228,H,1.7187264994814,A,1.3615241081238,0,0.31623,zp,s2,ix,ntb,j,w,0.32057
N,556881,b,N,gmz,3.74166,I,1.76853651435125,A,1.30330576054873,11,0.31623,sm,s2,bf,ntb,j,u,2.0477
N,307238,d,R,gmz,3.60555,J,1.81323916124867,A,1.36809779389989,1,0.37417,zp,s2,bf,fcc,k,x,2.7097
Y,591831,c,N,gmz,3.60555,I,1.95042167145159,A,1.39748349220384,0,0.4,zp,s2,fy,fcc,k,y,4.2816
Y,238190,d,N,gmz,3.60555,J,1.91109626289232,B,1.32418588110656,9,0.4,zp,s6,fy,ntb,k,z,1.3921
N,193787,d,N,gmz,3.74166,M,2.18637326269376,A,1.35861188866508,10,0.42427,sm,s2,bf,fcc,j,z,0.2708
N,550288,d,R,gmz,3,K,1.66215589438095,A,1.30083307738714,11,0.37417,sm,s2,bf,mrm,j,z,3.0952
Y,151860,b,Q,gmz,1.73205,K,1.54438733664846,A,1.3639987733722,1,0.31606,kc,s2,ix,dgk,j,w,5.6796
N,521445,d,R,gmz,3.16228,I,1.7264654880915,A,1.31031525250543,0,0.31623,zp,s2,bf,ntb,k,y,0.083844
N,242805,d,R,gmz,2.44949,K,1.62889746098191,A,1.39269230587691,7,0.37417,zp,s2,fy,fcc,j,y,0.30442
Y,333262,d,P,gmz,3.74166,J,1.85867786838491,A,1.30870493296933,9,0.31623,zp,s8,fy,ntb,k,y,3.9459
Y,245969,b,U,gmz,3.4641,J,1.74038275949297,A,1.36661097842805,11,0.37417,sm,s6,bf,fcc,k,z,0.27678
Y,112615,d,P,gmz,2.23607,J,1.52912595466886,A,1.28878503667418,11,0.31623,kc,s2,fy,fcc,j,v,2.8249
N,192701,b,O,gmz,2.82843,J,1.82365475136762,B,1.41808620841815,0,0.4,zp,s2,bf,ntb,j,z,1.7983
N,579524,b,S,gmz,3.31662,I,1.68958340264609,B,1.35985669513123,1,0.31623,zp,s2,jl,ntb,j,x,1.2361
N,331623,b,S,gmz,3.31662,K,1.70887999405999,A,1.36674822318066,4,0.31623,zp,s2,fy,fcc,j,y,4.0208
Y,52444,d,N,gmz,3,J,1.96638369190261,A,1.46152687318042,9,0.57445,sm,s2,bf,ntb,k,y,0.68038
Y,49257,b,U,gmz,3.4641,J,1.95354878353539,A,1.41545089618719,7,0.4,sm,s2,bf,ntb,k,y,0.8253
Y,127055,d,N,gmz,3.4641,M,2.08091705459483,A,1.39911958792123,9,0.44721,zp,s5,bf,dgk,k,x,0.18114
Y,164947,b,O,gmz,3.31662,K,2.20807934738071,A,1.4449728623173,9,0.44721,zp,s4,fy,ntb,k,v,1.3377
N,270956,b,O,gmz,3.31662,L,1.92989022137243,A,1.42719948549478,11,0.44721,zp,s2,fy,ntb,j,s,3.9822
N,539393,d,N,gmz,3.16228,L,2.58146127085371,A,1.46690778692129,2,0.54772,zp,s2,jl,ntb,k,x,1.2483
N,80289,d,N,gmz,3.60555,L,1.94859944891793,B,1.39623401386159,6,0.4,zp,s2,fy,ntb,j,w,0.67167
N,473315,d,N,gmz,1.73205,I,1.56728134066863,A,1.37616821553347,1,0.36056,sm,s2,fy,ntb,j,x,1.4121
N,452114,d,O,gmz,3,J,1.62020386797203,A,1.34728008950155,14,0.31623,kc,s2,fy,ntb,j,y,1.2781
Y,142861,d,N,gnq,2.44949,K,1.75772839846079,A,1.39331156028084,15,0.42427,sm,s6,fy,ntb,j,x,4.957
Y,212912,d,N,gnq,3.4641,M,2.11862386111913,A,1.35861188866508,10,0.42427,sm,s2,fy,fcc,k,v,1.459
N,213225,d,N,gmz,3.4641,I,1.85530384453256,B,1.4129158382174,11,0.42427,zp,s2,fy,ntb,j,z,2.6045
N,397952,b,S,gmz,3,K,1.63264403818194,B,1.3615241081238,0,0.31623,kc,s2,fy,fcc,j,y,1.4411
N,164380,b,S,gmz,2.82843,J,1.66982401077235,A,1.41025232762286,0,0.4,kv,s2,bf,ntb,j,z,5.9627
Y,296397,c,N,gmz,3,M,1.88692659143855,B,1.34886100581708,14,0.44587,zp,s2,bf,dgk,k,v,4.4049
Y,78135,d,R,gmz,3.31662,L,1.89290946882519,A,1.39748349220384,0,0.4,zp,s6,fy,ntb,j,y,3.5184
N,214611,b,R,gmz,3.31662,M,1.79904724723787,B,1.40620840008864,11,0.44721,zp,s2,jl,ntb,j,w,3.9113
Y,13744,c,N,gmz,3.60555,K,1.98727824754282,B,1.39850539948753,14,0.4,zp,s2,bf,ntb,k,x,8.5162
N,390201,b,S,gmz,3.60555,K,1.82196341763283,A,1.37457258709298,0,0.31623,zp,s2,fy,fcc,j,y,1.1974
N,178302,b,S,gmz,2.82843,J,1.61884748286015,A,1.36878405350482,11,0.31623,sm,s2,jl,ntb,j,z,2.2514
N,582464,d,N,gmz,2.64575,J,1.79430867808261,A,1.42953158193778,1,0.42427,zp,s2,fy,ntb,j,z,0.25121
N,107508,d,R,gmz,3.60555,J,1.82505776719992,A,1.39369577816193,14,0.4,sm,s2,bf,ntb,j,z,0.90637
Y,160679,d,R,gmz,2.23607,K,1.60615908251936,A,1.36851749463161,14,0.4,zp,s2,jl,ntb,j,u,0.46108
Y,100988,b,U,gmz,3.74166,K,2.1736971055856,A,1.41857813652111,10,0.42427,sm,s2,fy,ntb,j,s,5.2738
N,42659,b,U,gmz,3.60555,I,1.82445890621945,A,1.38484264488105,0,0.4,zp,s2,jl,fcc,k,y,7.4354
Y,322409,d,R,gnq,3.60555,I,1.83676002284061,A,1.33075581505796,1,0.37417,sm,s2,bf,ntb,j,u,2.4413
Y,242927,d,T,gmz,3.4641,J,1.744495062701,A,1.3185859350513,11,0.37417,zp,s1,jl,fcc,j,y,4.1513
Y,259634,b,Q,gmz,3.16228,I,2.33995392846303,A,1.52345400872697,15,0.54772,sm,s2,fy,ntb,k,t,1.3673
N,19809,d,R,gmz,3.4641,I,1.78690600989633,A,1.32480430212932,1,0.37417,sm,s2,fy,ntb,k,x,0.15287
N,378903,d,O,gmz,2.64575,J,1.59032935314241,A,1.35832092073752,11,0.31623,zp,s2,fy,fcc,j,y,1.4994
Y,38032,d,R,gnq,3.16228,M,1.79699337092354,A,1.33090189571779,0,0.4,zp,s2,fy,ntb,j,y,2.5427
N,9666,d,N,gmz,3.4641,K,1.79199460732209,A,1.32480430212932,4,0.4,zp,s2,bf,ntb,j,y,0.85995
N,445018,b,R,gmz,3.60555,I,1.82326265023921,A,1.3814440608284,1,0.31623,sm,s2,bf,ntb,j,z,1.1374
Y,418163,d,P,gmz,3.60555,J,1.84152262400365,A,1.31305840790472,9,0.31623,zp,s2,bf,ntb,j,z,1.2283
Y,287030,d,N,gmz,3.60555,J,2.50748285335421,A,1.37350552975947,5,0.4,zp,s2,bf,fcc,k,y,1.4671
N,29911,b,S,gmz,3.60555,J,1.88323800924489,A,1.40174920747742,1,0.4,sm,s2,ix,ntb,j,y,1.1625
N,508844,b,N,gmz,2.64575,I,1.60735664224697,A,1.39077471069573,6,0.37417,zp,s2,jl,ntb,j,v,2.3224
N,145296,b,U,gmz,3.60555,L,1.8158124549273,A,1.39369577816193,14,0.4,sm,s2,bf,ntb,j,z,0.16502
N,540245,b,N,gmz,3.60555,J,1.92162726291171,A,1.33881271516974,1,0.4,sm,s2,bf,ntb,j,x,6.1932
Y,548120,d,R,gmz,2.64575,I,1.78372574154358,A,1.4,15,0.4,sm,s2,bf,mrm,j,x,1.0019
N,195479,d,R,gmz,3.74166,J,1.77051799304774,A,1.35985669513123,1,0.31623,zp,s2,fy,fcc,j,z,5.2846
N,328812,b,S,gmz,2.82843,J,1.77561912121019,A,1.38262473529539,0,0.4,zp,s8,fy,fcc,j,z,2.6211
N,514285,d,N,gmz,2.82843,J,1.87616801199218,A,1.34206007278937,10,0.42427,sm,s2,fy,ntb,j,u,1.3078
Y,15728,d,N,gmz,3.31662,L,1.67406927045818,B,1.30330576054873,11,0.31623,sm,s2,bf,ntb,j,z,0.66965
N,6226,d,R,gmz,3.4641,I,1.72555933890484,A,1.32923906478392,14,0.31623,zp,s2,bf,fcc,j,z,2.8203
N,367864,d,R,gmz,1.73205,L,1.55697720750133,A,1.36674822318066,1,0.36056,zp,s2,fy,mrm,j,u,4.8861
Y,468306,b,U,gmz,2.23607,J,1.94294255895858,B,1.52914781534223,15,0.54645,sm,s2,ix,fcc,k,w,2.4061
N,209938,b,S,gmz,3.60555,L,1.84933859124926,A,1.38484264488105,0,0.4,zp,s2,bf,ntb,j,t,5.9585
Y,58802,d,O,gmz,2.82843,J,1.58931302664904,A,1.35832092073752,11,0.31623,kc,s1,bf,fcc,j,y,1.5599
Y,532924,d,N,gmz,3.31662,L,1.81946732854753,A,1.32877648775273,0,0.4,zp,s8,jl,ntb,j,y,1.8071
Y,504794,c,N,gmz,3,K,2.1287189106557,A,1.4144815019701,9,0.51536,zp,s2,fy,ntb,j,y,0.62938
N,430212,b,O,gmz,0,K,1.4693281938971,A,1.38729733592172,0,0.42202,sm,s2,bf,ntb,j,z,2.1065
N,500295,d,R,gmz,3.16228,I,1.67780733044919,A,1.39077471069573,6,0.37417,kc,s2,jl,fcc,j,z,0.12007
N,537861,b,U,gmz,3.60555,I,1.80615459853204,A,1.35985669513123,1,0.31623,sm,s2,bf,ntb,j,z,1.4234
Y,110475,b,U,gmz,2.64575,J,1.63102465516482,B,1.39242527235163,11,0.31623,sm,s8,bf,ntb,j,s,6.0522
N,132521,d,R,gmz,3.16228,H,1.62955225973879,A,1.35213040957046,1,0.31623,zp,s2,bf,ntb,j,z,2.4508
N,108716,b,U,gmz,3.16228,J,1.65372409169175,A,1.36194822530906,1,0.31623,kc,s2,bf,ntb,j,x,2.6841
N,487423,d,R,gmz,3.60555,K,1.77662962140557,A,1.3615241081238,1,0.31623,zp,s2,jl,dgk,j,z,2.5216
N,432125,d,N,gmz,2.82843,H,1.77660966597302,B,1.3820899516901,10,0.37417,zp,s2,fy,fcc,j,z,2.291
N,57278,d,N,gmz,3,K,1.8097638808207,A,1.4246132191204,11,0.44721,zp,s2,bf,ntb,j,u,4.2376
N,373240,d,R,gmz,3,H,1.67765997164294,A,1.37013205215491,1,0.31623,zp,s2,jl,fcc,j,y,6.2296
N,540726,b,S,gmz,3.4641,L,1.95237033369428,B,1.39850539948753,14,0.4,sm,s2,jl,ntb,k,x,1.489
N,522465,b,S,gmz,2.82843,K,1.80573319914687,A,1.42719948549478,11,0.44721,zp,s2,ix,ntb,j,s,1.2516
Y,319672,d,P,gmz,3.4641,H,2.22097363684707,A,1.43646647165812,0,0.44721,kv,s2,jl,ntb,j,y,0.46921
N,146894,d,R,gmz,3.31662,I,1.61619921790911,A,1.35832092073752,11,0.31623,kc,s2,bf,ntb,j,z,2.2171
N,475356,d,P,gmz,3.31662,I,1.791226593103,A,1.32172172208287,0,0.39975,kv,s2,ix,ntb,j,z,0.8801
Y,217059,d,R,gmz,2.64575,K,1.65081725479338,B,1.37442912332471,0,0.31623,zp,s2,fy,dgk,k,w,1.0699
Y,72719,c,R,gmz,3,I,1.95313870644534,A,1.41857813652111,10,0.42427,sm,s2,bf,dgk,k,x,0.18165
Y,58047,f,N,gmz,2,J,1.76714903620285,A,1.37147959781793,13,0.44721,zp,s2,bf,ntb,j,u,2.9122
N,21638,b,U,gmz,2,I,1.71837280973283,B,1.39585937822453,15,0.42427,sm,s2,bf,ntb,j,z,0.29023
N,276582,d,N,gmz,3.74166,J,1.98625936467483,A,1.3284824403033,11,0.37417,sm,s2,fy,ntb,k,z,4.7337
Y,202088,c,N,gmz,3.74166,I,2.48342750204344,A,1.4121803018517,9,0.4899,sm,s2,fy,ntb,k,y,0.58662
N,309857,d,N,gmz,1.41421,H,1.65607476870918,A,1.32786321875079,0,0.39938,zp,s2,bf,ntb,j,z,5.0551
N,437497,b,S,gmz,3.4641,J,1.72730784719257,B,1.36661097842805,11,0.37417,sm,s2,bf,ntb,j,z,1.7289
N,47778,d,R,gmz,3.60555,J,1.66133138954462,A,1.35832092073752,11,0.31623,kc,s2,fy,fcc,j,y,1.4941
N,104101,b,S,gmz,3.31662,J,1.6298474070633,A,1.37484085540884,4,0.31623,kc,s2,ix,ntb,j,z,3.7034
N,314227,d,R,gmz,3,I,1.68298507955561,A,1.37442912332471,0,0.31606,zp,s2,fy,fcc,j,x,0.94946
Y,162900,b,O,gmz,3.16228,J,2.07547618929612,A,1.43852597218678,14,0.50001,sm,s6,fy,ntb,k,y,0.18664
N,321190,d,R,gmz,1,L,1.48447287615332,A,1.33075581505796,11,0.31623,kc,s2,ix,ntb,j,z,3.7572
N,454672,d,N,gmz,2.64575,J,1.71914879789103,A,1.32894529012246,0,0.4,zp,s2,fy,ntb,j,y,2.1193
N,42895,b,O,gmz,3.16228,K,1.68241288253014,A,1.3615241081238,0,0.31623,zp,s2,bf,ntb,j,x,1.8957
N,155437,d,N,gmz,3.74166,M,2.21072337397944,A,1.41748848692262,10,0.44721,sm,s2,bf,ntb,j,z,2.7975
N,378578,b,R,gmz,3.4641,K,1.80907578057798,B,1.36632617158418,0,0.4,zp,s2,bf,fcc,j,y,2.2949
N,405475,d,N,gmz,1,I,1.61494149256398,A,1.33000458444478,10,0.4084,sm,s2,bf,ntb,j,u,0.16756
N,106965,d,R,gmz,3.60555,L,1.80843331318705,A,1.36661097842805,1,0.31623,zp,s2,bf,ntb,j,z,3.0737
N,542597,d,R,gmz,2.82843,K,1.5960196363631,B,1.3615241081238,0,0.31623,kc,s2,bf,fcc,j,y,2.4819
N,550952,d,R,gmz,3.60555,K,1.90018535363041,A,1.38510148888885,11,0.37417,zp,s2,bf,ntb,j,z,0.98911
Y,177260,d,R,gmz,3.4641,I,1.97459911205642,A,1.43080871567897,1,0.42427,kv,s2,bf,ntb,k,y,4.9462
N,78192,b,Q,gmz,2.82843,L,1.73509262727932,A,1.42953158193778,1,0.42427,kv,s2,bf,fcc,j,u,1.0457
N,575178,d,R,gmz,3.4641,K,1.67344535480241,A,1.35213040957046,1,0.31623,zp,s2,bf,ntb,k,y,2.519
N,407772,e,R,gmz,1.73205,I,1.61360782550362,A,1.42426186706943,4,0.39975,zp,s2,ix,ntb,j,z,0.096671
N,391878,b,S,gmz,2.64575,J,1.62977502341293,A,1.41665672745143,1,0.37417,kv,s2,bf,ntb,j,z,0.77268
Y,23069,d,R,gmz,3.74166,J,1.94516313602479,A,1.33075581505796,1,0.37417,sm,s8,jl,ntb,k,z,1.5329
N,128364,b,S,gmz,3.31662,J,1.73021601306305,A,1.3938185664072,4,0.4,sm,s2,fy,fcc,j,u,0.64906
Y,54513,d,N,gmz,3.60555,K,1.92746735338968,B,1.32877648775273,0,0.4,zp,s2,jl,fcc,j,v,3.6379
N,161352,b,N,gmz,3.31662,J,1.71332338554196,A,1.3615241081238,0,0.31623,zp,s2,jl,ntb,j,z,1.3337
N,185884,b,R,gmz,2.23607,K,1.5832450554059,A,1.31145428819468,0,0.31606,kc,s2,ix,ntb,j,y,3.3201
N,577497,d,R,gmz,3.31662,J,1.69853135568081,A,1.35985669513123,1,0.31623,zp,s2,bf,ntb,j,z,3.286
N,19046,d,R,gmz,3,L,1.75761989529832,A,1.40620840008864,11,0.44721,zp,s2,bf,fcc,j,y,4.4527
N,2216,c,R,gmz,0,K,1.42533387410956,A,1.37013205215491,1,0.3975,zp,s2,jl,fcc,j,w,0.41468
Y,68610,b,Y,gmz,2.64575,J,1.71224661484302,A,1.42953158193778,1,0.42427,kv,s2,jl,ntb,j,x,3.6688
N,315830,d,R,gmz,3.60555,K,1.75074753285541,A,1.3615241081238,0,0.31623,zp,s2,fy,ntb,j,y,2.4083
N,176223,d,N,gmz,3.60555,I,1.75298341457173,A,1.36851749463161,1,0.31623,zp,s2,bf,fcc,k,y,2.0561
N,576138,b,N,gmz,3.74166,I,1.92833009722535,A,1.30967696558459,3,0.4,zp,s2,fy,dgk,j,u,1.5061
Y,380530,d,N,gmz,3.31662,K,2.40334272513686,A,1.37814556221117,17,0.44721,sm,s2,bf,ntb,k,u,1.9316
N,581031,d,R,gmz,2.82843,K,1.60175244733871,A,1.36878405350482,11,0.31623,sm,s2,jl,ntb,j,w,2.0543
N,552006,d,N,gmz,3.31662,K,1.73357137482871,A,1.39077471069573,6,0.37417,zp,s2,jl,dgk,j,z,0.78036
N,368782,b,O,gmz,2.44949,J,1.58676049804253,A,1.36878405350482,6,0.37417,kc,s2,bf,ntb,k,w,2.8035
N,487118,d,N,gmz,2.64575,M,1.59217463415332,A,1.36194822530906,1,0.31623,zp,s2,fy,fcc,j,u,1.3447
N,75530,d,R,gmz,3.4641,I,1.73787412222832,A,1.36661097842805,11,0.37417,sm,s2,fy,ntb,j,y,5.1883
N,206621,b,O,gmz,3.60555,K,2.02668148191148,A,1.40866016074563,10,0.38729,sm,s2,jl,ntb,j,z,0.91374
N,331749,b,O,gmz,3.16228,J,1.7530636522504,A,1.39269230587691,7,0.37417,zp,s2,bf,ntb,k,x,0.40556
Y,398922,b,Q,gnq,3.16228,K,2.09416740097247,A,1.50049543795248,11,0.4899,zp,s2,jl,ntb,k,s,2.3617
N,134575,d,N,gmz,3.60555,K,1.8858600227701,A,1.30166444703639,1,0.4,zp,s2,fy,ntb,j,y,0.48372
N,214110,d,R,gmz,2,H,1.57892460194274,B,1.34567833743509,6,0.4,zp,s2,jl,ntb,k,x,1.9124
Y,499848,c,N,gnq,0,H,1.4169739635009,A,1.36262601095598,11,0.3156,kc,s2,fy,ntb,j,v,1.616
N,167407,b,R,gmz,3.60555,I,1.76951073781257,A,1.3615241081238,0,0.31623,zp,s2,bf,ntb,j,y,1.9775
Y,372003,d,P,gnq,3.60555,J,2.14431856551317,B,1.32557493861855,15,0.44721,sm,s3,fy,ntb,k,w,3.9571
N,531320,d,R,gmz,3.31662,L,1.63094148440925,A,1.37484085540884,4,0.31623,kc,s2,bf,fcc,j,x,0.028852
N,96942,d,R,gmz,2.44949,K,1.75025060885866,A,1.38262473529539,0,0.4,zp,s2,fy,ntb,j,y,1.8961
N,460786,b,O,gnq,2,K,1.62892741082765,A,1.47327986682525,4,0.39862,zp,s2,jl,ntb,j,t,3.3324
N,232483,d,R,gmz,2.64575,J,1.58652835522252,A,1.35832092073752,11,0.31623,zp,s2,bf,ntb,j,z,1.371
N,207241,d,R,gmz,3.60555,J,1.83702386143306,B,1.33075581505796,1,0.37417,sm,s2,fy,ntb,j,z,3.5675
Y,81655,d,N,gnq,3.16228,J,2.02966615341405,A,1.32557493861855,15,0.42427,sm,s2,bf,mrm,k,u,1.9605
